"","site","site_name","flow_age_my","specimen_code","collection_code","tree","tray","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","lengthmm","abundance","ind_biom"
"10604","LA","Laupāhoehoe",0.005,"4162-001","LA97A01A-6",11,6,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","D","endemic","adult",1,1,0.013595723
"10605","LA","Laupāhoehoe",0.005,"4162-001","LA97A01A-6",11,6,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","D","endemic","adult",1,1,0.013595723
"10606","LA","Laupāhoehoe",0.005,"4162-002","LA97A01A-6",11,6,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","D","endemic","adult",2,1,0.117790632
"10607","LA","Laupāhoehoe",0.005,"4162-002","LA97A01A-6",11,6,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","D","endemic","adult",2,1,0.117790632
"10608","LA","Laupāhoehoe",0.005,"4162-003","LA97A01A-6",11,6,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","D","endemic","immature",1,1,0.013595723
"10609","LA","Laupāhoehoe",0.005,"4163-001","LA97A01A-6",11,6,"6/3/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult",2,1,0.098172986
"10610","LA","Laupāhoehoe",0.005,"4163-002","LA97A01A-6",11,6,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
"10611","LA","Laupāhoehoe",0.005,"4164-001","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","P","adventive","adult",2,1,0.252274463
"10612","LA","Laupāhoehoe",0.005,"4164-002","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","adult",3,1,0.522704579
"10613","LA","Laupāhoehoe",0.005,"4164-003","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrbrev","Tetragnatha","brevignatha","P","endemic","immature",2,1,0.197051949
"10614","LA","Laupāhoehoe",0.005,"4164-004","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",6,1,2.770348939
"10615","LA","Laupāhoehoe",0.005,"4164-004","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",6,1,2.770348939
"10616","LA","Laupāhoehoe",0.005,"4164-004","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",6,1,2.770348939
"10617","LA","Laupāhoehoe",0.005,"4164-004","LA97A01B-1",11,1,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",6,1,2.770348939
"10618","LA","Laupāhoehoe",0.005,"4165-001","LA97A01B-1",11,1,"6/3/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult",5,1,0.745781275
"10619","LA","Laupāhoehoe",0.005,"4165-001","LA97A01B-1",11,1,"6/3/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult",5,1,0.745781275
"10620","LA","Laupāhoehoe",0.005,"4165-002","LA97A01B-1",11,1,"6/3/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult",3,1,0.228226502
"10621","LA","Laupāhoehoe",0.005,"4165-003","LA97A01B-1",11,1,"6/3/97","Diplopoda","Julida","Blaniulidae","protfusc","Proteroiulus","fuscus","D","adventive","immature",4,1,0.319272357
"10622","LA","Laupāhoehoe",0.005,"4165-004","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",2,1,0.103831871
"10623","LA","Laupāhoehoe",0.005,"4165-004","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",2,1,0.103831871
"10624","LA","Laupāhoehoe",0.005,"4165-005","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.319229832
"10625","LA","Laupāhoehoe",0.005,"4165-005","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.319229832
"10626","LA","Laupāhoehoe",0.005,"4165-005","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.319229832
"10627","LA","Laupāhoehoe",0.005,"4165-005","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.319229832
"10628","LA","Laupāhoehoe",0.005,"4165-005","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.319229832
"10629","LA","Laupāhoehoe",0.005,"4165-006","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",6,1,2.177491943
"10630","LA","Laupāhoehoe",0.005,"4165-006","LA97A01B-1",11,1,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",6,1,2.177491943
"10631","LA","Laupāhoehoe",0.005,"4166-001","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Limoniidae","dicrswez","Dicranomyia","swezeyi","D","endemic","adult",3,1,0.194096321
"10632","LA","Laupāhoehoe",0.005,"4166-002","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Calliphoridae","callspu1","Calliphoridae_g","sp_1","D","undetermined","adult",7,1,2.286053146
"10633","LA","Laupāhoehoe",0.005,"4166-003","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.096245277
"10634","LA","Laupāhoehoe",0.005,"4166-004","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Pipunculidae","cephinje","Cephalops","injectivus","P","endemic","adult",4,1,0.54168826
"10635","LA","Laupāhoehoe",0.005,"4166-005","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091033082
"10636","LA","Laupāhoehoe",0.005,"4166-006","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Drosophilidae","drosmedi","Drosophila","medialis","D","endemic","adult",3,1,0.194096321
"10637","LA","Laupāhoehoe",0.005,"4166-007","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Syrphidae","alloobli","Allograpta","obliqua","P","adventive","adult",7,1,2.286053146
"10638","LA","Laupāhoehoe",0.005,"4166-008","LA97A01B-1",11,1,"6/3/97","Insecta","Diptera","Drosophilidae","droscani","Drosophila","canipolita","D","endemic","adult",3,1,0.194096321
"10639","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10640","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10641","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10642","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10643","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10644","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10645","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10646","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10647","LA","Laupāhoehoe",0.005,"4167-001","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10648","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10649","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10650","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10651","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10652","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10653","LA","Laupāhoehoe",0.005,"4167-002","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10654","LA","Laupāhoehoe",0.005,"4167-003","LA97A01B-1",11,1,"6/3/97","Insecta","Collembola","Entomobryidae","entolaha","Entomobrya","laha","D","endemic","adult",2,1,0.039559494
"10655","LA","Laupāhoehoe",0.005,"4168-001","LA97A01B-1",11,1,"6/3/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature",4,1,0.781703835
"10656","LA","Laupāhoehoe",0.005,"4169-001","LA97A01B-1",11,1,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","D","endemic","adult",2,1,0.117790632
"10657","LA","Laupāhoehoe",0.005,"4169-002","LA97A01B-1",11,1,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","D","endemic","immature",1,1,0.013595723
"10658","LA","Laupāhoehoe",0.005,"4170-001","LA97A01B-1",11,1,"6/3/97","Insecta","Hymenoptera","Eucoilidae","pseuspu1","Pseudodiranchis","sp_1","P","endemic","adult",2,1,0.072495538
"10659","LA","Laupāhoehoe",0.005,"4171-001","LA97A01B-1",11,1,"6/3/97","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","H","endemic","immature",2,1,0.160498062
"10660","LA","Laupāhoehoe",0.005,"4172-001","LA97A01B-1",11,1,"6/3/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature",2,1,0.214853465
"10661","LA","Laupāhoehoe",0.005,"4173-001","LA97A01B-2",11,2,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",8,1,5.53524788
"10662","LA","Laupāhoehoe",0.005,"4173-002","LA97A01B-2",11,2,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.037179416
"10663","LA","Laupāhoehoe",0.005,"4173-003","LA97A01B-2",11,2,"6/3/97","Arachnida","Araneae","Theridiidae","thermeli","Theridion","melinum","P","endemic","immature",2,1,0.252274463
"10664","LA","Laupāhoehoe",0.005,"4174-001","LA97A01B-2",11,2,"6/3/97","Insecta","Lepidoptera","Geometridae","eupimont","Eupithecia","monticolens","H","endemic","immature",15,1,3.142211489
"10665","LA","Laupāhoehoe",0.005,"4174-002","LA97A01B-2",11,2,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",8,1,4.830997995
"10666","LA","Laupāhoehoe",0.005,"4175-001","LA97A01B-2",11,2,"6/3/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature",3,1,0.357444714
"10667","LA","Laupāhoehoe",0.005,"4176-001","LA97A01B-2",11,2,"6/3/97","Insecta","Diptera","Drosophilidae","drosconf","Drosophila","conformis","D","endemic","adult",4,1,0.54168826
"10668","LA","Laupāhoehoe",0.005,"4177-001","LA97A01B-2",11,2,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","D","endemic","immature",1,1,0.013595723
"10669","LA","Laupāhoehoe",0.005,"4178-001","LA97A01B-2",11,2,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
"10670","LA","Laupāhoehoe",0.005,"4179-001","LA97A01B-3",11,3,"6/3/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091033082
"10671","LA","Laupāhoehoe",0.005,"4179-002","LA97A01B-3",11,3,"6/3/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.096245277
"10672","LA","Laupāhoehoe",0.005,"4180-001","LA97A01B-3",11,3,"6/3/97","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult",2,1,0.098172986
"10673","LA","Laupāhoehoe",0.005,"4181-001","LA97A01B-3",11,3,"6/3/97","Insecta","Lepidoptera","Geometridae","eupimont","Eupithecia","monticolens","H","endemic","immature",4,1,0.319272357
"10674","LA","Laupāhoehoe",0.005,"4182-001","LA97A01B-4",11,4,"6/3/97","Insecta","Diptera","Psychodidae","psycspu1","Psychoda","sp_1","D","undetermined","adult",2,1,0.096245277
"10675","LA","Laupāhoehoe",0.005,"4182-002","LA97A01B-4",11,4,"6/3/97","Insecta","Diptera","Limoniidae","dicrhawa","Dicranomyia","hawaiiensis","D","endemic","adult",7,1,0.961831258
"10676","LA","Laupāhoehoe",0.005,"4182-003","LA97A01B-4",11,4,"6/3/97","Insecta","Diptera","Calliphoridae","callspu2","Calliphoridae_g","sp_2","D","undetermined","adult",6,1,1.537560569
"10677","LA","Laupāhoehoe",0.005,"4183-001","LA97A01B-4",11,4,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.037179416
"10678","LA","Laupāhoehoe",0.005,"4184-001","LA97A01B-4",11,4,"6/3/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult",2,1,0.098172986
"10679","LA","Laupāhoehoe",0.005,"4184-002","LA97A01B-4",11,4,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
"10680","LA","Laupāhoehoe",0.005,"4185-001","LA97A01B-4",11,4,"6/3/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature",2,1,0.1186426
"10681","LA","Laupāhoehoe",0.005,"4186-001","LA97A01B-4",11,4,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10682","LA","Laupāhoehoe",0.005,"4186-001","LA97A01B-4",11,4,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10683","LA","Laupāhoehoe",0.005,"4187-001","LA97A01B-4",11,4,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",12,1,8.963499389
"10684","LA","Laupāhoehoe",0.005,"4187-002","LA97A01B-4",11,4,"6/3/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",5,1,1.314088169
"10685","LA","Laupāhoehoe",0.005,"4188-001","LA97A01B-5",11,5,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10686","LA","Laupāhoehoe",0.005,"4189-001","LA97A01B-5",11,5,"6/3/97","Insecta","Diptera","Limoniidae","dicrhawa","Dicranomyia","hawaiiensis","D","endemic","adult",6,1,0.961831258
"10687","LA","Laupāhoehoe",0.005,"4189-002","LA97A01B-5",11,5,"6/3/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.096245277
"10688","LA","Laupāhoehoe",0.005,"4189-002","LA97A01B-5",11,5,"6/3/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.096245277
"10689","LA","Laupāhoehoe",0.005,"4189-003","LA97A01B-5",11,5,"6/3/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.096245277
"10690","LA","Laupāhoehoe",0.005,"4190-001","LA97A01B-5",11,5,"6/3/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature",3,1,0.357444714
"10691","LA","Laupāhoehoe",0.005,"4190-001","LA97A01B-5",11,5,"6/3/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature",3,1,0.357444714
"10692","LA","Laupāhoehoe",0.005,"4191-001","LA97A01B-5",11,5,"6/3/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","D","endemic","immature",1,1,0.013595723
"10693","LA","Laupāhoehoe",0.005,"4192-001","LA97A01B-5",11,5,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
"10694","LA","Laupāhoehoe",0.005,"4192-001","LA97A01B-5",11,5,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
"10695","LA","Laupāhoehoe",0.005,"4193-001","LA97A01B-5",11,5,"6/3/97","Insecta","Lepidoptera","Geometridae","eupimont","Eupithecia","monticolens","H","endemic","immature",11,1,1.8374134
"10696","LA","Laupāhoehoe",0.005,"4193-002","LA97A01B-5",11,5,"6/3/97","Diplopoda","Spirostreptida","Cambalidae","nannspu1","Nannolene","sp_1","D","endemic","immature",3,1,0.194096321
"10697","LA","Laupāhoehoe",0.005,"4200-001","LA97A01B-6",11,6,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","immature",2,1,0.197051949
"10698","LA","Laupāhoehoe",0.005,"4200-001","LA97A01B-6",11,6,"6/3/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","immature",2,1,0.197051949
"10699","LA","Laupāhoehoe",0.005,"4201-001","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10700","LA","Laupāhoehoe",0.005,"4201-001","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.039559494
"10701","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10702","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10703","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10704","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10705","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10706","LA","Laupāhoehoe",0.005,"4201-002","LA97A01B-6",11,6,"6/3/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.005644916
"10707","LA","Laupāhoehoe",0.005,"4202-001","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Anisopodidae","sylvcinc","Sylvicola","cinctus","D","adventive","adult",5,1,0.961831258
"10708","LA","Laupāhoehoe",0.005,"4202-002","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.096245277
"10709","LA","Laupāhoehoe",0.005,"4202-003","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Limoniidae","dicrswez","Dicranomyia","swezeyi","D","endemic","adult",3,1,0.194096321
"10710","LA","Laupāhoehoe",0.005,"4202-004","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Limoniidae","dicrhawa","Dicranomyia","hawaiiensis","D","endemic","adult",6,1,0.961831258
"10711","LA","Laupāhoehoe",0.005,"4202-005","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Drosophilidae","drosconf","Drosophila","conformis","D","endemic","adult",3,1,0.194096321
"10712","LA","Laupāhoehoe",0.005,"4202-006","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Drosophilidae","drosmedi","Drosophila","medialis","D","endemic","adult",2,1,0.096245277
"10713","LA","Laupāhoehoe",0.005,"4202-007","LA97A01B-6",11,6,"6/3/97","Insecta","Diptera","Drosophilidae","drossuzu","Drosophila","suzukii","D","undetermined","adult",2,1,0.096245277
"10714","LA","Laupāhoehoe",0.005,"4203-001","LA97A01B-6",11,6,"6/3/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.098172986
