"site","site_name","island","flow_age_my","island_age_my","npp","foliar_N","foliar_P","tree","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","individual_biomass_g"
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,2,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","herbivore","native-endemic","adult",0.0982
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisnigr","Cis","nigrofasciatus","detritivore","native-endemic","adult",0.242
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisnigr","Cis","nigrofasciatus","detritivore","native-endemic","adult",0.242
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisseta","Cis","setarius","detritivore","native-endemic","adult",0.13
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisseta","Cis","setarius","detritivore","native-endemic","adult",0.13
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisseta","Cis","setarius","detritivore","native-endemic","adult",0.13
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Ciidae","cisseta","Cis","setarius","detritivore","native-endemic","adult",0.13
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","detritivore","native-endemic","adult",0.486
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,4,"11/6/97","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","detritivore","native-endemic","adult",0.486
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Pseudocaeciliidae","lobomoni","Lobocaecilius","monicus","detritivore","non-native","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Pseudocaeciliidae","lobomoni","Lobocaecilius","monicus","detritivore","non-native","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","detritivore","native-endemic","adult",0.1178
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu9","Kilauella","sp_9","detritivore","native-endemic","adult",0.1178
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilaspu4","Kilauella","sp_4","detritivore","native-endemic","adult",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Psocoptera","Elipsocidae","kilasppu","Kilauella","spp","detritivore","native-endemic","immature",0.0136
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","herbivore","native-endemic","immature",0.4289
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","herbivore","native-endemic","immature",0.4289
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","herbivore","native-endemic","immature",0.1399
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","herbivore","native-endemic","immature",0.0206
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Arachnida","Acari","Anystidae","anysgsu1","Anystidae_g","sp_1","predator","non-native","adult",0.0112
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Arachnida","Acari","Anystidae","anysgsu1","Anystidae_g","sp_1","predator","non-native","adult",0.0112
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Arachnida","Acari","Anystidae","anysgsu1","Anystidae_g","sp_1","predator","non-native","adult",0.0112
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Arachnida","Acari","ACARI","acargsu8","Acari_g","sp_8","unknown","undetermined","adult",0.0112
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Arachnida","Acari","ACARI","acargs16","Acari_g","sp_16","unknown","undetermined","adult",0.0112
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","adult",7.0954
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","adult",9.4502
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",3.5818
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",3.5818
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",3.5818
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",1.4343
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.7817
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.7817
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.3574
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.3574
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.3574
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.1186
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.1186
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","detritivore","native-endemic","immature",0.1186
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Flatidae","siphacut","Siphanta","acuta","herbivore","non-native","immature",0.0801
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","Geometridae","scotjsu7","Scotorythra","larval sp_7","herbivore","native-endemic","immature",0.4697
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","transient","undetermined","adult",0.7458
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","detritivore","non-native","immature",0.3192
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Malacostraca","Isopoda","Philosciidae","austsoci","Australophiloscia","societatis","detritivore","native-non-endemic","adult",0.1038
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Malacostraca","Isopoda","Philosciidae","austsoci","Australophiloscia","societatis","detritivore","native-non-endemic","adult",0.1038
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.1084
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.1084
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","Oecophoridae","thyrjs11","Thyrocopa","larval sp_11","detritivore","native-endemic","immature",0.6439
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","Pyralidae","pyrajsu5","Pyralidae_g","larval sp_5","herbivore","undetermined","immature",1.5581
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","Pyralidae","pyrajsu5","Pyralidae_g","larval sp_5","herbivore","undetermined","immature",2.1359
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Lepidoptera","Geometridae","scotjs15","Scotorythra","larval sp_15","herbivore","native-endemic","immature",0.4697
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.0153
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Diptera","Drosophilidae","drosconf","Drosophila","conformis","detritivore","native-endemic","adult",0.2584
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Diptera","Drosophilidae","scapneos","Scaptomyza","neosilvicola","predator","native-endemic","adult",0.091
"LA","Laupahoehoe"," Hawaii",0.005,0.4,1.6,1.42,0.101,3,"11/6/97","Insecta","Diptera","Drosophilidae","drosimmi","Drosophila","immigrans","transient","non-native","adult",0.2584
